15,0,1821.5549998283386,0.06666666666618018,18.29199981689453
0,103,6,0
1,20,2,0
2,49,13,0
3,76,10,0
4,1087,0,1076
5,55,11,0
6,2,0,0
7,228,8,220
8,112,1,0
9,96,4,0
10,10,2,0
11,18,13,0
12,30,10,0
13,1038,0,1020
14,29,4,0
15,18,14,0
16,1090,4,1029
17,199,8,163
18,39,9,0
19,20,8,0
20,28,13,0
21,16,9,0
22,47,6,0
23,2,3,0
24,1,4,0
25,59,3,0
26,16,1,0
27,140,8,132
28,964,10,954
29,3,8,0
30,984,11,913
31,940,11,870
32,51,0,0
33,1052,4,1013
34,1009,9,1009
35,19,11,0
36,160,8,157
37,0,6,0
38,5,10,0
39,87,0,0
40,177,9,156
41,11,5,0
42,76,6,0
43,0,12,0
44,20,4,0
45,1086,11,1022
46,17,0,0
47,105,10,0
48,53,4,0
49,1019,0,1019
