22005876,0,50.174999952316284,0.9545573367706721,0.14100003242492676
0,65,12,0
1,19,0,0
2,0,13,0
3,48,7,0
4,196,3,0
5,360,8,281
6,19,6,0
7,537,0,432
8,48,0,0
9,629,9,422
10,412,0,198
11,86,9,0
12,0,1,0
13,179,0,132
14,0,11,0
15,230,9,204
16,202,8,133
17,448,9,284
18,613,0,611
19,115,11,0
20,361,0,218
21,88,6,0
22,390,10,184
23,0,7,0
24,333,8,256
25,483,1,422
26,94,0,0
27,258,2,192
28,555,9,488
29,305,0,256
30,259,6,167
31,22,1,0
32,48,6,0
33,153,2,103
34,412,4,260
35,499,8,346
36,142,6,0
37,142,8,130
38,266,12,157
39,122,13,0
