18000578,0,1887.8980000019073,0.10764081660327517,80.78200006484985
0,0,9,0
1,12,3,0
2,20,4,0
3,6,7,0
4,55,10,42
5,55,5,42
6,21,9,16
7,38,5,26
8,0,7,0
9,0,5,0
10,16,13,0
11,4,1,0
12,29,6,29
13,38,8,29
14,22,3,0
15,8,7,0
16,0,6,0
17,2,3,0
18,9,0,0
19,22,11,0
20,31,11,24
21,26,0,20
22,2,9,0
23,36,11,30
24,4,7,0
25,16,11,0
26,0,14,0
27,6,4,0
28,2,0,0
29,48,10,39
30,33,6,22
31,12,10,0
32,14,9,0
33,3,6,0
34,38,0,23
35,6,0,0
36,44,0,35
37,42,11,39
38,19,0,0
39,29,4,0
40,12,0,0
41,60,4,53
42,8,10,0
43,52,0,37
44,15,4,0
45,0,0,0
46,32,0,32
47,48,5,40
48,8,14,0
49,3,12,0
