file,rpfguan_penalty_solution,rpfguan_penalty_optimal,rpfguan_penalty_time,rpfguan_penaltygap,rpfguan_penaltybuild_time,tbasedw_penalty_solution,tbasedw_penalty_optimal,tbasedw_penalty_time,tbasedw_penaltygap,tbasedw_penaltybuild_time
m15j15d15p05_0.csv.out,4,1,2.61899995803833,0.0,0.04700016975402832,4,1,3.1610000133514404,0.0,1.248999834060669
m15j15d15p05_1.csv.out,1,1,0.3579998016357422,0.0,0.059999942779541016,1,1,1.7249999046325684,0.0,0.7359998226165771
m15j15d15p05_2.csv.out,4,1,0.8009998798370361,0.0,0.04499983787536621,4,1,2.680999994277954,0.0,0.6860001087188721
m15j15d15p05_3.csv.out,5,1,6.641999959945679,0.0,0.05200004577636719,5,1,1.8429999351501465,0.0,0.8529999256134033
m15j15d15p05_4.csv.out,4,1,0.2219998836517334,0.0,0.042999982833862305,4,1,1.0099999904632568,0.0,0.5799999237060547
m15j15d15p10_0.csv.out,6,1,9.585999965667725,0.0,0.04200005531311035,6,1,7.516999959945679,0.0,2.8399999141693115
m15j15d15p10_1.csv.out,5,1,1.1429998874664307,0.0,0.07399988174438477,5,1,4.4709999561309814,0.0,1.625
m15j15d15p10_2.csv.out,7,1,1.3429999351501465,0.0,0.039999961853027344,7,1,4.041000127792358,0.0,2.0
m15j15d15p10_3.csv.out,8,1,4.822999954223633,0.0,0.03899979591369629,8,1,5.825000047683716,0.0,2.438999891281128
m15j15d15p10_4.csv.out,3,1,0.4549999237060547,0.0,0.040000200271606445,3,1,2.6050000190734863,0.0,1.2599999904632568
m15j15d15p20_0.csv.out,9,1,0.5639998912811279,0.0,0.03900003433227539,9,1,20.562000036239624,0.0,6.55400013923645
m15j15d15p20_1.csv.out,10,1,0.16700005531311035,0.0,0.042999982833862305,10,1,10.801000118255615,0.0,5.951000213623047
m15j15d15p20_2.csv.out,7,1,0.8819999694824219,0.0,0.04399991035461426,7,1,30.128000020980835,0.0,5.366000175476074
m15j15d15p20_3.csv.out,7,1,0.8289999961853027,0.0,0.0409998893737793,7,1,14.749000072479248,0.0,5.1600000858306885
m15j15d15p20_4.csv.out,8,1,1.5890002250671387,0.0,0.039999961853027344,8,1,10.94700002670288,0.0,4.854000091552734
m15j15d25p05_0.csv.out,0,1,0.22299981117248535,0.0,0.039999961853027344,0,1,1.6059999465942383,0.0,0.6719999313354492
m15j15d25p05_1.csv.out,2,1,0.15700006484985352,0.0,0.04699993133544922,2,1,1.3919999599456787,0.0,0.6710000038146973
m15j15d25p05_2.csv.out,1,1,0.11099982261657715,0.0,0.03899979591369629,1,1,1.2909998893737793,0.0,0.560999870300293
m15j15d25p05_3.csv.out,1,1,0.1419999599456787,0.0,0.042999982833862305,1,1,1.2010002136230469,0.0,0.625
m15j15d25p05_4.csv.out,1,1,0.6690001487731934,0.0,0.0410001277923584,1,1,3.1410000324249268,0.0,0.8389999866485596
m15j15d25p10_0.csv.out,4,1,0.8880000114440918,0.0,0.04200005531311035,4,1,4.085999965667725,0.0,1.7749998569488525
m15j15d25p10_1.csv.out,4,1,0.8589999675750732,0.0,0.06599998474121094,4,1,5.124000072479248,0.0,1.934000015258789
m15j15d25p10_2.csv.out,3,1,0.3619999885559082,0.0,0.046000003814697266,3,1,5.194000005722046,0.0,1.8900001049041748
m15j15d25p10_3.csv.out,5,1,0.746999979019165,0.0,0.039999961853027344,5,1,2.9070000648498535,0.0,1.5339999198913574
m15j15d25p10_4.csv.out,5,1,1.7070000171661377,0.0,0.040000200271606445,5,1,5.067999839782715,0.0,2.1439998149871826
m15j15d25p20_0.csv.out,8,1,1.2160000801086426,0.0,0.04200005531311035,8,1,11.266000032424927,0.0,4.795000076293945
m15j15d25p20_1.csv.out,8,1,0.9239997863769531,0.0,0.06199979782104492,8,1,21.835999965667725,0.0,6.824000120162964
m15j15d25p20_2.csv.out,8,1,0.3259999752044678,0.0,0.042999982833862305,8,1,13.995999813079834,0.0,6.824999809265137
m15j15d25p20_3.csv.out,6,1,0.812999963760376,0.0,0.039999961853027344,6,1,21.181999921798706,0.0,5.723999977111816
m15j15d25p20_4.csv.out,6,1,1.0069999694824219,0.0,0.03900003433227539,6,1,12.140000104904175,0.0,4.607000112533569
m15j25d15p05_0.csv.out,8,0,1800.369999885559,0.249999999996877,0.09499979019165039,8,1,9.247999906539917,0.0,2.124000072479248
m15j25d15p05_1.csv.out,9,1,86.41300010681152,0.0,0.09300017356872559,9,1,6.171000003814697,0.0,2.4760000705718994
m15j25d15p05_2.csv.out,8,1,528.933000087738,0.0,0.09400010108947754,8,1,6.960999965667725,0.0,2.8580000400543213
m15j25d15p05_3.csv.out,9,1,736.5529999732971,0.0,0.09099984169006348,9,1,5.009999990463257,0.0,2.555999994277954
m15j25d15p05_4.csv.out,11,0,1800.3999998569489,0.27272727272479413,0.09200000762939453,11,1,4.684000015258789,0.0,2.515000104904175
m15j25d15p10_0.csv.out,12,0,1800.3890001773834,0.3333333333305568,0.11400008201599121,12,1,26.394999980926514,0.0,7.2769999504089355
m15j25d15p10_1.csv.out,13,1,241.7369999885559,0.0,0.09299993515014648,13,1,14.257999897003174,0.0,5.75600004196167
m15j25d15p10_2.csv.out,15,0,1800.3719999790192,0.3320824524290758,0.09400010108947754,15,1,20.569999933242798,0.0,6.1600000858306885
m15j25d15p10_3.csv.out,15,0,1800.4279999732971,0.19999999999866738,0.09399986267089844,15,1,28.265000104904175,0.0,7.023000001907349
m15j25d15p10_4.csv.out,16,0,1800.305999994278,0.06249999999963625,0.08999991416931152,16,1,34.109999895095825,0.0,9.116999864578247
m15j25d15p20_0.csv.out,16,1,25.318000078201294,0.0,0.09299993515014648,16,1,36.19700002670288,0.0,14.736999988555908
m15j25d15p20_1.csv.out,19,1,25.907000064849854,0.0,0.09500002861022949,19,1,49.69700002670288,0.0,30.19700002670288
m15j25d15p20_2.csv.out,17,1,28.124000072479248,0.0,0.09400010108947754,17,1,69.8659999370575,0.0,22.799999952316284
m15j25d15p20_3.csv.out,15,1,809.3539998531342,0.0,0.09200000762939453,15,1,76.55800008773804,0.0,24.89199995994568
m15j25d15p20_4.csv.out,17,1,117.63000011444092,0.0,0.09400010108947754,17,1,63.76200008392334,0.0,20.427000045776367
m15j25d25p05_0.csv.out,4,1,5.179999828338623,0.0,0.09299993515014648,4,1,4.457000017166138,0.0,1.7659997940063477
m15j25d25p05_1.csv.out,8,1,285.2660000324249,0.0,0.09299993515014648,8,1,6.424999952316284,0.0,3.0889999866485596
m15j25d25p05_2.csv.out,7,1,42.07600021362305,0.0,0.09400010108947754,7,1,6.253000020980835,0.0,2.865000009536743
m15j25d25p05_3.csv.out,2,1,85.8989999294281,0.0,0.09300017356872559,2,1,8.842000007629395,0.0,2.491999864578247
m15j25d25p05_4.csv.out,5,1,420.154000043869,0.0,0.1510000228881836,5,1,4.516999959945679,0.0,2.0460000038146973
m15j25d25p10_0.csv.out,9,1,191.6340000629425,0.0,0.09399986267089844,9,1,32.57699990272522,0.0,6.38100004196167
