25
0,23,31,24,0
1,8,20,2,0
2,24,29,10,0
3,13,20,13,0
4,30,45,3,0
5,16,26,4,0
6,39,51,20,0
7,17,25,11,0
8,21,33,17,0
9,40,47,20,0
10,28,30,6,0
11,34,40,24,0
12,36,42,2,0
13,21,35,15,0
14,35,46,9,0
15,20,30,12,0
16,17,27,6,0
17,14,16,3,0
18,16,21,11,0
19,34,40,19,0
20,12,20,16,0
21,35,38,15,0
22,35,37,2,0
23,34,39,18,0
24,29,40,18,0
25,10,30,24,0
26,18,24,6,0
27,34,49,3,0
28,33,51,21,0
29,39,58,17,0
30,10,24,9,0
31,28,28,9,0
32,8,25,7,0
33,14,18,3,0
34,30,43,11,0
35,9,27,16,0
36,17,20,4,0
37,8,26,11,0
38,15,18,18,0
39,24,34,4,0
