33,1,7.117000102996826,0.0,2.568000078201294
1,30,0,0
2,15,0,0
3,12,0,0
6,13,0,0
7,13,0,0
8,9,0,0
12,8,0,5
14,14,0,0
16,14,0,0
18,12,0,9
19,14,0,0
20,7,0,8
23,14,0,0
24,12,0,2
26,10,0,0
27,8,0,0
28,11,0,3
29,12,0,1
30,15,0,6
31,15,0,0
32,6,0,0
33,9,0,0
34,7,0,3
35,9,0,6
36,15,0,0
39,10,0,0
40,14,0,0
41,9,0,3
42,15,0,0
43,10,0,0
44,8,0,0
46,13,0,0
47,10,0,0
0,18,0,0
4,11,12,0
5,8,0,0
9,11,1,0
10,14,13,0
11,9,4,0
13,4,1,0
15,5,11,0
17,0,1,0
21,18,9,0
22,0,13,0
25,20,5,0
37,4,4,0
38,0,0,0
45,14,2,0
48,2,4,0
49,13,0,0
