39,1,36.722999811172485,0.0,23.823000192642212
3,56,0,0
4,7,0,0
5,10,0,9
6,24,0,0
7,10,0,0
8,12,0,0
9,3,0,0
11,18,0,0
12,12,0,0
13,8,0,0
14,21,0,0
15,16,0,0
17,5,0,0
18,25,0,0
19,25,0,0
20,7,0,0
22,9,0,0
23,5,0,0
24,19,0,6
26,22,0,0
27,7,0,0
28,16,0,0
29,12,0,0
30,15,0,0
31,7,0,0
33,12,0,0
34,12,0,0
35,14,0,0
36,22,0,0
37,20,0,0
38,9,0,0
39,6,0,0
42,24,0,0
43,13,0,0
44,17,0,0
45,7,0,0
46,13,0,0
47,18,0,0
49,18,0,0
0,11,11,0
1,0,7,0
2,0,18,0
10,15,19,0
16,0,0,0
21,20,8,0
25,15,0,0
32,15,1,0
40,2,22,0
41,0,5,0
48,0,11,0
