36,1,45.86300015449524,0.0,3.947999954223633
0,36,0,0
1,11,0,0
4,5,0,0
5,5,0,0
8,9,0,0
10,8,0,0
11,7,0,0
12,12,0,0
14,13,0,1
15,11,0,0
16,10,0,0
18,4,0,0
19,12,0,0
20,6,0,0
22,3,0,0
23,6,0,0
24,10,0,0
25,15,0,0
26,9,0,0
27,14,0,0
28,15,0,0
29,5,0,0
30,10,0,0
31,6,0,0
36,8,0,0
37,10,0,2
38,9,0,0
39,8,0,4
40,12,0,0
41,6,0,0
42,2,0,0
44,9,0,0
45,14,0,0
46,14,0,3
47,13,0,0
48,10,0,0
2,5,0,0
3,7,10,0
6,5,2,0
7,15,12,0
9,0,12,0
13,17,1,0
17,5,1,0
21,13,1,0
32,0,6,0
33,17,9,0
34,5,8,0
35,10,12,0
43,15,14,0
49,0,0,0
