24,0,109.78200006484985,0.18403799019531136,63.34000015258789
0,4,12,0
1,16,0,0
2,63,15,51
3,4,0,0
4,31,10,25
5,9,0,0
6,86,2,84
7,14,0,0
8,17,10,0
9,97,9,97
10,10,7,0
11,0,0,0
12,0,9,0
13,75,7,67
14,138,1,118
15,24,2,6
16,1,24,0
17,68,9,48
18,0,19,0
19,84,1,65
20,145,4,131
21,47,11,29
22,141,1,126
23,136,3,131
24,11,15,0
25,14,23,0
26,94,8,75
27,8,4,0
28,19,23,0
29,51,1,38
30,42,10,33
31,57,3,57
32,7,0,0
33,115,1,97
34,5,15,0
35,35,3,19
36,104,0,84
37,16,10,0
38,0,18,0
39,8,5,0
40,11,3,0
41,11,10,0
42,14,12,0
43,125,8,105
44,26,9,8
45,123,9,115
46,4,11,0
47,107,14,88
48,20,9,0
49,3,7,0
