22,1,63.02500009536743,0.0,22.292999982833862
0,98,5,98
1,82,2,80
2,7,7,0
3,8,8,0
4,5,10,0
5,77,0,60
6,24,2,17
7,93,0,89
8,16,13,0
9,11,7,0
10,19,9,0
11,129,3,112
12,138,0,137
13,54,3,47
14,0,0,0
15,46,0,31
16,11,10,0
17,9,1,0
18,0,14,0
19,17,10,0
20,3,14,0
21,41,1,24
22,0,8,0
23,65,0,46
24,62,0,45
25,30,0,25
26,90,0,87
27,2,3,0
28,11,1,0
29,49,4,47
30,37,4,29
31,1,14,0
32,2,7,0
33,6,0,0
34,20,8,0
35,9,0,0
36,2,10,0
37,28,0,11
38,115,0,115
39,69,0,59
40,124,2,116
41,1,0,0
42,1,3,0
43,16,0,0
44,59,5,55
45,120,2,107
46,19,0,0
47,17,0,0
48,19,6,0
49,14,0,0
