15
0,9,27,4,0
1,9,22,15,0
2,8,19,12,0
3,10,27,13,0
4,6,17,1,0
5,2,14,4,0
6,7,24,13,0
7,4,9,9,0
8,10,16,8,0
9,2,14,2,0
10,5,19,2,0
11,5,19,7,0
12,4,9,14,0
13,4,8,3,0
14,7,22,14,0
15,6,16,4,0
16,5,24,12,0
17,2,2,11,0
18,2,5,14,0
19,6,19,7,0
20,5,6,14,0
21,2,21,2,0
22,5,6,2,0
23,5,14,12,0
24,5,8,10,0
25,10,30,10,0
26,5,13,8,0
27,6,20,11,0
28,6,9,12,0
29,7,14,15,0
30,9,9,15,0
31,9,15,6,0
32,9,13,9,0
33,9,11,7,0
34,6,6,9,0
35,6,9,15,0
36,6,16,10,0
37,5,12,7,0
38,7,11,1,0
39,4,24,14,0
40,9,13,9,0
41,3,12,15,0
42,7,10,10,0
43,7,15,8,0
44,6,26,13,0
45,4,18,10,0
46,6,24,10,0
47,9,14,6,0
48,2,9,7,0
49,5,19,2,0
