15
0,9,17,13,0
1,29,47,4,0
2,32,40,14,0
3,38,44,15,0
4,20,30,6,0
5,26,27,13,0
6,11,30,2,0
7,16,20,7,0
8,38,49,10,0
9,10,21,7,0
10,11,22,10,0
11,17,34,10,0
12,8,15,9,0
13,18,21,6,0
14,9,25,11,0
15,13,32,12,0
16,8,18,3,0
17,27,40,12,0
18,18,21,6,0
19,17,20,8,0
20,38,49,5,0
21,33,39,5,0
22,16,24,9,0
23,10,13,11,0
24,28,45,9,0
25,18,35,4,0
26,29,45,2,0
27,34,40,9,0
28,15,25,12,0
29,18,20,10,0
30,18,20,9,0
31,35,54,12,0
32,23,34,15,0
33,34,46,1,0
34,35,47,10,0
35,9,13,12,0
36,20,20,15,0
37,28,43,9,0
38,39,44,10,0
39,35,43,15,0
