15
0,8,8,8,0
1,6,20,2,0
2,5,22,10,0
3,2,9,6,0
4,6,6,6,0
5,9,17,8,0
6,8,18,7,0
7,5,18,8,0
8,2,14,15,0
9,9,25,1,0
10,7,17,13,0
11,4,13,9,0
12,5,20,5,0
13,7,27,10,0
14,3,18,14,0
15,10,19,10,0
16,5,7,4,0
17,9,23,13,0
18,9,9,9,0
19,10,21,2,0
20,9,26,3,0
21,4,17,1,0
22,4,20,1,0
23,7,8,9,0
24,9,16,11,0
25,7,16,4,0
26,8,26,11,0
27,2,10,12,0
28,8,27,10,0
29,5,16,12,0
30,4,23,10,0
31,8,20,13,0
32,9,23,3,0
33,8,10,4,0
34,5,11,12,0
35,7,27,8,0
36,7,27,10,0
37,6,18,3,0
38,3,17,4,0
39,3,10,9,0
40,5,25,7,0
41,5,12,10,0
42,7,9,6,0
43,6,12,4,0
44,8,10,12,0
45,7,12,15,0
46,10,12,7,0
47,2,8,10,0
48,8,25,6,0
49,9,18,15,0
