15
0,15,15,10,0
1,3,13,15,0
2,1,1,13,0
3,16,22,1,0
4,1,6,14,0
5,3,11,2,0
6,15,22,9,0
7,2,11,9,0
8,18,26,13,0
9,15,25,8,0
10,4,11,11,0
11,11,12,2,0
12,20,23,4,0
13,20,24,14,0
14,12,12,7,0
15,16,19,11,0
16,17,27,3,0
17,16,20,8,0
18,6,11,10,0
19,12,15,11,0
20,5,11,8,0
21,11,21,4,0
22,16,23,11,0
23,18,18,12,0
24,20,20,7,0
25,9,9,2,0
26,15,18,5,0
27,12,19,2,0
28,19,26,2,0
29,12,19,12,0
30,16,16,12,0
31,13,13,1,0
32,4,12,14,0
33,3,11,5,0
34,6,9,2,0
35,19,27,2,0
36,6,15,6,0
37,8,12,1,0
38,2,2,3,0
39,9,15,10,0
