file,rpfguan_penalty_solution,rpfguan_penalty_optimal,rpfguan_penalty_time,rpfguan_penaltygap,rpfguan_penaltybuild_time,tbasedw_penalty_solution,tbasedw_penalty_optimal,tbasedw_penalty_time,tbasedw_penaltygap,tbasedw_penaltybuild_time
m15j30d10p20_0.csv.out,20,1,81.00200009346008,0.0,0.1510000228881836,20,1,153.34899997711182,0.0,58.54800009727478
m15j30d10p20_1.csv.out,16,1,119.49600005149841,0.0,0.1679999828338623,16,1,612.0,0.0,28.18499994277954
m15j30d10p20_2.csv.out,18,1,23.52900004386902,0.0,0.1660001277923584,18,1,92.56699991226196,0.0,29.736999988555908
m15j30d10p20_3.csv.out,19,1,77.875,0.0,0.16200017929077148,19,1,111.12800002098083,0.0,38.28699994087219
m15j30d10p20_4.csv.out,18,0,600.3789999485016,0.22222222222098806,0.13199996948242188,18,0,635.4300000667572,0.0816305380104597,32.086000204086304
m15j30d10p20_5.csv.out,17,0,600.3329999446869,0.1764705882342565,0.13399982452392578,17,1,89.35300016403198,0.0,29.990000009536743
m15j30d10p20_6.csv.out,20,1,286.0620000362396,0.0,0.13300013542175293,20,1,97.62299990653992,0.0,34.94199991226196
m15j30d10p20_7.csv.out,16,0,600.2239999771118,0.06249999999961371,0.13199996948242188,16,1,71.38199996948242,0.0,26.556999921798706
m15j30d10p20_8.csv.out,18,1,10.84000015258789,0.0,0.13100004196166992,18,1,59.29299998283386,0.0,26.58300018310547
m15j30d10p20_9.csv.out,20,1,78.62399983406067,0.0,0.13199996948242188,20,1,261.7460000514984,0.0,31.302000045776367
m15j30d10p25_0.csv.out,20,1,39.72699999809265,0.0,0.1530001163482666,20,0,648.069000005722,0.07401315789436676,44.164000034332275
m15j30d10p25_1.csv.out,23,1,254.6159999370575,0.0,0.16299986839294434,23,1,170.35000014305115,0.0,53.35300016403198
m15j30d10p25_2.csv.out,19,0,600.3289999961853,0.26315789473545725,0.12999987602233887,18,1,156.3880000114441,0.0,55.69500017166138
m15j30d10p25_3.csv.out,22,0,600.2880001068115,0.09090909090867785,0.13400006294250488,22,1,136.94799995422363,0.0,52.09699988365173
m15j30d10p25_4.csv.out,19,0,600.2439999580383,0.10526315789419165,0.13499999046325684,19,1,198.28600001335144,0.0,66.63800001144409
m15j30d10p25_5.csv.out,18,1,531.7119998931885,0.0,0.14100003242492676,19,0,660.9800000190735,0.14542495213925022,56.57599997520447
m15j30d10p25_6.csv.out,18,1,94.8219997882843,0.0,0.15399980545043945,18,1,121.62999987602234,0.0,43.61899995803833
m15j30d10p25_7.csv.out,21,1,53.730000019073486,0.0,0.13400006294250488,21,1,90.32100009918213,0.0,59.13700008392334
m15j30d10p25_8.csv.out,21,1,106.40199995040894,0.0,0.13300013542175293,22,0,648.066999912262,0.07698536771865623,44.03499984741211
m15j30d10p25_9.csv.out,21,1,38.65899991989136,0.0,0.20199990272521973,21,1,207.99599981307983,0.0,64.49499988555908
m15j40d10p20_0.csv.out,30,0,600.3409998416901,0.16666666666610921,0.2369999885559082,29,1,319.92900013923645,0.0,89.72900009155273
m15j40d10p20_1.csv.out,29,0,600.4919998645782,0.13793103448228639,0.23000001907348633,29,0,745.8320000171661,0.038386467143654096,137.25200009346008
m15j40d10p20_2.csv.out,27,0,600.7920000553131,0.18518518518450383,0.377000093460083,38,0,750.8729999065399,0.32424812029989897,143.91400003433228
m15j40d10p20_3.csv.out,30,0,600.6619999408722,0.24999999999915437,0.25999999046325684,29,0,713.191999912262,0.04086845466141712,106.33299994468689
m15j40d10p20_4.csv.out,27,0,600.4589998722076,0.25925925925830157,0.317000150680542,26,1,700.3450000286102,0.0,107.01999998092651
m15j40d10p20_5.csv.out,28,0,600.4470000267029,0.2678571428561849,0.312000036239624,27,1,374.2760000228882,0.0,117.38800001144409
m15j40d10p20_6.csv.out,31,0,600.5520000457764,0.25558884906328877,0.3429999351501465,30,1,302.1050000190735,0.0,112.97200012207031
m15j40d10p20_7.csv.out,31,0,600.4749999046326,0.09677419354807584,0.3359999656677246,31,1,236.38299989700317,0.0,96.57100009918213
m15j40d10p20_8.csv.out,30,0,600.4340000152588,0.0666666666664534,0.2840001583099365,30,0,715.0269999504089,0.03520360139132873,107.0460000038147
m15j40d10p20_9.csv.out,26,0,600.4769999980927,0.2692307692297436,0.3359999656677246,27,0,689.1610000133514,0.09122085047977317,83.73599982261658
m15j40d10p25_0.csv.out,28,0,600.3949999809265,0.24967932973069085,0.2780001163482666,39,0,733.3179998397827,0.30854700854621736,123.71599984169006
m15j40d10p25_1.csv.out,30,0,600.5420000553131,0.09999999999966738,0.38899993896484375,30,0,747.010999917984,0.04854776061035953,137.25300002098083
m15j40d10p25_2.csv.out,27,0,600.8159999847412,0.295061728393969,0.3399999141693115,29,0,762.489000082016,0.09764367816058249,150.17700004577637
