37003610,0,1.1670000553131104,1.0,0.1399998664855957
0,0,9,0
1,10,12,0
2,10,10,6
3,23,0,0
4,20,9,19
5,33,8,30
6,38,9,19
7,48,0,47
8,33,0,25
9,50,1,31
10,50,0,46
11,56,6,35
12,66,2,48
13,76,0,61
14,37,7,28
15,81,8,64
16,88,0,65
17,97,2,97
18,99,2,93
19,99,8,91
20,104,0,101
21,108,1,96
22,118,10,106
23,118,7,104
24,125,0,115
25,135,9,131
26,138,0,126
27,145,0,143
28,148,3,143
29,153,12,136
30,159,7,159
31,153,2,137
32,138,9,128
33,165,0,153
34,169,9,150
35,176,1,175
36,179,0,174
37,183,12,171
38,183,0,174
39,188,9,183
