37,1,33.77999997138977,0.0,14.593999862670898
0,59,13,46
1,384,0,364
2,47,21,30
3,155,0,153
4,186,0,185
5,525,0,512
6,302,0,287
7,89,16,75
8,28,15,9
9,47,11,34
10,223,0,216
11,645,0,638
12,7,0,0
13,252,0,236
14,201,0,185
15,19,11,12
16,30,0,11
17,313,0,303
18,323,0,308
19,349,0,336
20,575,0,556
21,290,0,278
22,119,9,102
23,0,13,0
24,455,0,441
25,17,22,16
26,467,0,461
27,562,0,556
28,154,8,138
29,17,0,0
30,47,0,32
31,533,0,521
32,33,23,18
33,35,20,26
34,498,0,489
35,903,0,898
36,614,0,594
37,86,0,76
38,421,0,416
39,928,0,925
