30
0,15,16,14,0
1,22,30,3,0
2,21,24,4,0
3,24,37,27,0
4,12,19,8,0
5,14,15,20,0
6,22,35,21,0
7,24,33,21,0
8,26,45,20,0
9,29,49,28,0
10,2,20,10,0
11,6,6,14,0
12,11,15,23,0
13,28,43,1,0
14,13,29,20,0
15,26,38,24,0
16,23,28,28,0
17,18,30,25,0
18,14,32,8,0
19,4,7,15,0
20,15,31,3,0
21,19,21,29,0
22,17,20,3,0
23,2,21,30,0
24,16,26,20,0
25,13,23,17,0
26,2,5,15,0
27,12,31,29,0
28,18,35,19,0
29,7,8,15,0
30,9,11,16,0
31,22,34,26,0
32,9,27,7,0
33,4,13,25,0
34,28,30,30,0
35,20,33,26,0
36,26,39,5,0
37,19,22,1,0
38,24,30,21,0
39,25,38,16,0
