30
0,16,28,23,0
1,7,21,6,0
2,17,17,28,0
3,4,7,20,0
4,15,24,29,0
5,15,30,7,0
6,8,24,17,0
7,13,21,30,0
8,20,25,13,0
9,9,25,16,0
10,11,21,7,0
11,26,43,14,0
12,11,20,24,0
13,2,2,30,0
14,28,28,26,0
15,24,29,30,0
16,16,32,14,0
17,17,31,28,0
18,20,30,5,0
19,11,29,12,0
20,7,13,17,0
21,3,16,13,0
22,8,13,6,0
23,4,17,9,0
24,3,22,22,0
25,24,34,13,0
26,2,7,28,0
27,22,26,29,0
28,23,33,28,0
29,11,28,22,0
30,8,10,20,0
31,17,26,23,0
32,1,6,17,0
33,22,23,17,0
34,26,36,12,0
35,4,9,22,0
36,25,36,22,0
37,14,27,5,0
38,25,40,15,0
39,18,18,29,0
