20
0,16,25,15,0
1,6,15,3,0
2,19,29,19,0
3,2,14,3,0
4,16,31,14,0
5,10,13,12,0
6,3,8,14,0
7,5,10,9,0
8,1,4,9,0
9,20,40,7,0
10,13,20,13,0
11,13,32,15,0
12,20,31,3,0
13,16,32,15,0
14,5,11,6,0
15,8,14,10,0
16,9,21,18,0
17,27,27,4,0
18,17,29,7,0
19,20,40,6,0
20,7,26,17,0
21,24,44,6,0
22,2,8,13,0
23,25,45,17,0
24,18,31,1,0
25,18,27,20,0
26,19,23,12,0
27,6,26,10,0
28,16,35,16,0
29,17,20,15,0
30,20,39,16,0
31,1,9,3,0
32,16,31,3,0
33,10,10,11,0
34,16,31,11,0
35,12,17,8,0
36,11,15,3,0
37,10,11,17,0
38,23,42,13,0
39,3,18,8,0
