file,rpfguan_penalty_solution,rpfguan_penalty_optimal,rpfguan_penalty_time,rpfguan_penaltygap,rpfguan_penaltybuild_time,tbasedw_penalty_solution,tbasedw_penalty_optimal,tbasedw_penalty_time,tbasedw_penaltygap,tbasedw_penaltybuild_time
m20j30d20p20_0.csv.out,16,0,600.3280000686646,0.1874999999988316,0.13499999046325684,18,0,750.045000076294,0.2013071895413637,138.92899990081787
m20j30d20p20_1.csv.out,19,1,109.76600003242493,0.0,0.20100021362304688,19,1,515.0730001926422,0.0,125.47699999809265
m20j30d20p20_2.csv.out,17,0,600.6160001754761,0.23529411764567665,0.24199986457824707,28,0,765.125,0.41829300539827374,151.14100003242493
m20j30d20p20_3.csv.out,17,1,31.342000007629395,0.0,0.2929999828338623,27,0,718.0769999027252,0.39450739888561553,110.17700004577637
m20j30d20p20_4.csv.out,21,1,376.80099987983704,0.0,0.18900012969970703,21,1,672.6150000095367,0.0,177.84800004959106
m20j30d20p20_5.csv.out,22,0,600.5039999485016,0.09090909090867914,0.3399999141693115,28,0,806.1229999065399,0.2746446372521109,184.03900003433228
m20j30d20p20_6.csv.out,20,0,600.4519999027252,0.09999999999950036,0.312999963760376,20,1,759.8519999980927,0.0,174.08700013160706
m20j30d20p20_7.csv.out,17,0,600.4789998531342,0.1764705882342565,0.25,17,0,760.375,0.06732543750648853,146.96799993515015
m20j30d20p20_8.csv.out,21,1,4.433000087738037,0.0,0.24900007247924805,21,1,333.5130000114441,0.0,163.10700011253357
m20j30d20p20_9.csv.out,21,1,358.17599987983704,0.0,0.2839999198913574,29,0,780.7130000591278,0.33372130461264904,168.51799988746643
m20j40d20p20_0.csv.out,26,0,600.5280001163483,0.28846153846042927,0.3680000305175781,39,0,940.9779999256134,0.9999999999974358,316.20700001716614
m20j40d20p20_1.csv.out,24,0,600.5339999198914,0.12499999999947932,0.377000093460083,38,0,957.5659999847412,0.9999999999973683,334.66600012779236
m20j40d20p20_2.csv.out,24,0,600.5190000534058,0.24895833333229742,0.35500001907348633,39,0,985.7320001125336,0.9999999999974358,362.22699999809265
m20j40d20p20_3.csv.out,25,0,600.5179998874664,0.2346356036878735,0.3409998416900635,39,0,870.5520000457764,0.39555052790245393,253.94700002670288
m20j40d20p20_4.csv.out,27,1,536.9639999866486,0.0,0.3819999694824219,39,0,1034.3899998664856,0.9999999999974358,407.268000125885
m20j40d20p20_5.csv.out,24,0,600.8129999637604,0.29166666666545604,0.4530000686645508,37,0,1009.566999912262,0.9999999999972973,351.2779998779297
m20j40d20p20_6.csv.out,28,0,600.4969999790192,0.22317632410027197,0.34800004959106445,39,0,1073.8380000591278,0.9999999999974358,444.67700004577637
m20j40d20p20_7.csv.out,25,0,600.5550000667572,0.18078604936807868,0.39800000190734863,39,0,962.1740000247955,0.38185052215572984,342.41200017929077
m20j40d20p20_8.csv.out,27,0,600.6019999980927,0.3518518518505427,0.4230000972747803,38,0,1010.0019998550415,0.9999999999973683,385.41799998283386
m20j40d20p20_9.csv.out,26,0,600.6119999885559,0.30656997684471526,0.437999963760376,38,0,1106.444000005722,0.9999999999973683,481.6410000324249
m30j30d20p20_0.csv.out,18,1,231.22699999809265,0.0,0.16199994087219238,29,0,975.3400001525879,0.9999999999965518,357.0570001602173
m30j30d20p20_1.csv.out,17,1,393.9630000591278,0.0,0.3269999027252197,29,0,913.0659999847412,0.9999999999965518,286.54100012779236
m30j30d20p20_2.csv.out,20,0,600.595999956131,0.199999999999,0.3450000286102295,29,0,1029.6349999904633,0.9999999999965518,401.99399995803833
m30j30d20p20_3.csv.out,19,0,600.7509999275208,0.15789473684128014,0.5150001049041748,27,0,858.5970001220703,0.9999999999962964,226.8019998073578
m30j30d20p20_4.csv.out,19,0,600.6730000972748,0.1578947368412748,0.4240000247955322,29,0,857.3319997787476,0.3963423865809661,221.22699999809265
m30j30d20p20_5.csv.out,18,1,94.79900002479553,0.0,0.5379998683929443,29,0,907.4840002059937,0.9999999999965518,282.55599999427795
m30j30d20p20_6.csv.out,21,1,35.664000034332275,0.0,0.4159998893737793,29,0,1071.869999885559,0.9999999999965518,406.26900005340576
m30j30d20p20_7.csv.out,20,1,419.85599994659424,0.0,0.37400007247924805,29,0,875.9290001392365,0.9999999999965518,252.75099992752075
m30j30d20p20_8.csv.out,16,1,56.79400014877319,0.0,0.2869999408721924,28,0,870.654000043869,0.9999999999964286,245.40599989891052
m30j30d20p20_9.csv.out,18,0,600.6419999599457,0.16666666666574242,0.37199997901916504,29,0,957.6189999580383,0.9999999999965518,327.61100006103516
m30j40d20p20_0.csv.out,25,0,600.9230000972748,0.3194633792590511,0.4760000705718994,38,0,1370.167000055313,0.9999999999973683,712.1499998569489
m30j40d20p20_1.csv.out,26,0,600.6410000324249,0.3774911578541008,0.4790000915527344,37,0,1257.50200009346,0.9999999999972973,612.0420000553131
m30j40d20p20_2.csv.out,24,0,600.5829999446869,0.3333333333319482,0.41700005531311035,38,0,1556.2000000476837,0.9999999999973683,839.6050000190735
m30j40d20p20_3.csv.out,29,0,600.8369998931885,0.20640307400003796,0.5420000553131104,38,0,1339.8940000534058,0.9999999999973683,673.5820000171661
m30j40d20p20_4.csv.out,27,0,600.7560000419617,0.07407407407380065,0.5999999046325684,39,0,1580.880999803543,0.9999999999974358,940.3829998970032
m30j40d20p20_5.csv.out,27,0,600.7350001335144,0.3160982764931453,0.5739998817443848,38,0,1909.055999994278,0.9999999999973683,1048.6660001277924
m30j40d20p20_6.csv.out,29,0,600.9319999217987,0.19442401675117935,0.753000020980835,39,0,1657.0260000228882,0.9999999999974358,888.4909999370575
m30j40d20p20_7.csv.out,25,0,600.7760000228882,0.2785785218324217,0.5750000476837158,39,0,1663.9809999465942,0.9999999999974358,940.7509999275208
m30j40d20p20_8.csv.out,26,0,600.6970000267029,0.27980769230661484,0.4700000286102295,39,0,1680.8650000095367,0.9999999999974358,952.9730000495911
m30j40d20p20_9.csv.out,24,0,600.8619999885559,0.24946483180323817,0.6700000762939453,38,0,1277.8450000286102,0.9999999999973683,629.720999956131
