58,0,4205.826000213623,0.9999999999982758,1524.8810000419617
0,0,0,None
1,9,0,None
2,42,0,None
3,81,0,None
4,93,0,None
5,126,0,None
6,157,0,None
7,184,0,None
8,193,0,None
9,205,0,None
10,232,0,None
11,267,0,None
12,303,0,None
13,342,0,None
14,371,0,None
15,410,0,None
16,433,0,None
17,473,0,None
18,481,0,None
19,489,0,None
20,529,0,None
21,545,0,None
22,558,0,None
23,579,0,None
24,590,0,None
25,600,0,None
26,626,0,None
27,651,0,None
28,686,0,None
29,709,0,None
30,737,0,None
31,762,0,None
32,776,0,None
33,815,0,None
34,848,0,None
35,872,0,None
36,897,0,None
37,917,0,None
38,933,0,None
39,964,0,None
40,996,0,None
41,1016,0,None
42,1053,0,None
43,1076,0,None
44,1102,0,None
45,1115,0,None
46,1155,0,None
47,1174,0,None
48,1182,0,None
49,1198,0,None
50,1212,0,None
51,1234,0,None
52,1269,0,None
53,1287,0,None
54,1319,0,None
55,1354,0,None
56,1384,0,None
57,1405,0,None
58,1413,0,None
59,1438,0,None
