34,1,5.9140002727508545,0.0,3.9740002155303955
0,160,5,159
1,58,8,14
2,92,5,73
3,192,0,168
4,93,0,91
5,168,5,158
6,218,5,178
7,0,5,0
8,246,3,212
9,148,12,133
10,219,0,185
11,8,4,0
12,3,2,0
13,0,3,0
14,8,9,0
15,8,0,0
16,269,0,258
17,113,3,70
18,4,14,0
19,99,2,55
20,23,10,0
21,2,12,0
22,107,11,98
23,529,5,517
24,187,0,171
25,7,8,0
26,3,1,0
27,34,6,21
28,2,6,0
29,143,13,134
30,529,0,518
31,3,11,0
32,74,5,45
33,82,0,49
34,178,5,160
35,238,0,235
36,95,11,83
37,534,0,501
38,7,7,0
39,128,4,97
40,233,10,190
41,199,3,194
42,205,11,201
43,546,10,535
44,155,2,155
45,18,0,0
46,6,13,0
47,40,8,40
48,138,11,130
49,257,3,255
