47,0,3076.143000125885,0.9999999999978723,871.6909999847412
0,0,0,None
1,1147,4,None
2,768,6,None
3,336,1,None
4,1051,4,None
5,562,12,None
6,0,4,None
7,732,5,None
8,712,8,None
9,1060,0,None
10,1114,9,None
11,993,2,None
12,864,10,None
13,255,8,None
14,525,12,None
15,1030,13,None
16,103,13,None
17,1237,14,None
18,808,0,None
19,959,5,None
20,670,4,None
21,348,11,None
22,167,2,None
23,32,10,None
24,1155,13,None
25,235,0,None
26,638,12,None
27,586,9,None
28,833,0,None
29,140,5,None
30,66,6,None
31,16,7,None
32,417,0,None
33,312,0,None
34,893,4,None
35,437,0,None
36,1194,1,None
37,932,6,None
38,1208,9,None
39,1080,6,None
40,600,1,None
41,465,1,None
42,391,13,None
43,152,0,None
44,366,9,None
45,197,14,None
46,689,6,None
47,205,11,None
48,284,9,None
49,1100,12,None
